out,batter,name,they,us,b1,b2,b3,call,thisatbat,p4count,balls,strikes,inthezone,t_b,inning
0,Michael Conforto,Kershaw,0,0,0,0,0,C,4,BBBC,3.0,0.0,1,t,1
0,Michael Conforto,Kershaw,0,0,0,0,0,X,5,BBBCX,3.0,1.0,1,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,S,2,FS,0.0,1.0,1,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,B,3,FSB,0.0,2.0,0,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,B,4,FSBB,1.0,2.0,0,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,F,5,FSBBF,2.0,2.0,1,t,1
1,T.J. Rivera,Kershaw,0,0,0,0,0,T,6,FSBBFT,2.0,2.0,1,t,1
2,Yoenis C e9spedes,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
2,Yoenis C e9spedes,Kershaw,0,0,0,0,0,B,2,BB,1.0,0.0,0,t,1
2,Yoenis C e9spedes,Kershaw,0,0,0,0,0,F,3,BBF,2.0,0.0,1,t,1
2,Yoenis C e9spedes,Kershaw,0,0,0,0,0,B,4,BBFB,2.0,1.0,0,t,1
2,Yoenis C e9spedes,Kershaw,0,0,0,0,0,X,5,BBFBX,3.0,1.0,1,t,1
0,Jay Bruce,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,2
0,Jay Bruce,Kershaw,0,4,0,0,0,B,2,CB,0.0,1.0,0,t,2
0,Jay Bruce,Kershaw,0,4,0,0,0,F,3,CBF,1.0,1.0,1,t,2
0,Jay Bruce,Kershaw,0,4,0,0,0,C,4,CBFC,1.0,2.0,1,t,2
1,Wilmer Flores,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,2
1,Wilmer Flores,Kershaw,0,4,0,0,0,B,2,CB,0.0,1.0,0,t,2
1,Wilmer Flores,Kershaw,0,4,0,0,0,X,3,CBX,1.0,1.0,1,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,B,1,B,0.0,0.0,0,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,C,2,BC,1.0,0.0,1,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,B,3,BCB,1.0,1.0,0,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,B,4,BCBB,2.0,1.0,0,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,C,5,BCBBC,3.0,1.0,1,t,2
2,Travis dArnaud,Kershaw,0,4,0,0,0,S,6,BCBBCS,3.0,2.0,1,t,2
0,Jose Reyes,Kershaw,0,7,0,0,0,X,1,X,0.0,0.0,1,t,3
0,Gavin Cecchini,Kershaw,1,7,0,0,0,F,1,F,0.0,0.0,1,t,3
0,Gavin Cecchini,Kershaw,1,7,0,0,0,C,2,FC,0.0,1.0,1,t,3
0,Gavin Cecchini,Kershaw,1,7,0,0,0,C,3,FCC,0.0,2.0,1,t,3
1,Matt Reynolds,Kershaw,1,7,0,0,0,C,1,C,0.0,0.0,1,t,3
1,Matt Reynolds,Kershaw,1,7,0,0,0,B,2,CB,0.0,1.0,0,t,3
1,Matt Reynolds,Kershaw,1,7,0,0,0,X,3,CBX,1.0,1.0,1,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,S,1,S,0.0,0.0,1,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,B,2,SB,0.0,1.0,0,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,C,3,SBC,1.0,1.0,1,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,F,4,SBCF,1.0,2.0,1,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,B,5,SBCFB,1.0,2.0,0,t,3
1,Michael Conforto,Kershaw,1,7,1,0,0,X,6,SBCFBX,2.0,2.0,1,t,3
0,T.J. Rivera,Kershaw,1,7,0,0,0,C,1,C,0.0,0.0,1,t,4
0,T.J. Rivera,Kershaw,1,7,0,0,0,C,2,CC,0.0,1.0,1,t,4
0,T.J. Rivera,Kershaw,1,7,0,0,0,B,3,CCB,0.0,2.0,0,t,4
0,T.J. Rivera,Kershaw,1,7,0,0,0,B,4,CCBB,1.0,2.0,0,t,4
0,T.J. Rivera,Kershaw,1,7,0,0,0,S,5,CCBBS,2.0,2.0,1,t,4
1,Yoenis C e9spedes,Kershaw,1,7,0,0,0,X,1,X,0.0,0.0,1,t,4
2,Jay Bruce,Kershaw,1,7,0,0,0,S,1,S,0.0,0.0,1,t,4
2,Jay Bruce,Kershaw,1,7,0,0,0,F,2,SF,0.0,1.0,1,t,4
2,Jay Bruce,Kershaw,1,7,0,0,0,X,3,SFX,0.0,2.0,1,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,B,1,B,0.0,0.0,0,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,S,2,BS,1.0,0.0,1,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,F,3,BSF,1.0,1.0,1,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,F,4,BSFF,1.0,2.0,1,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,F,5,BSFFF,1.0,2.0,1,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,B,6,BSFFFB,1.0,2.0,0,t,4
2,Wilmer Flores,Kershaw,2,7,0,0,0,X,7,BSFFFBX,2.0,2.0,1,t,4
0,Travis dArnaud,Kershaw,2,7,0,0,0,F,1,F,0.0,0.0,1,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,S,2,FS,0.0,1.0,1,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,B,3,FSB,0.0,2.0,0,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,B,4,FSBB,1.0,2.0,0,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,B,5,FSBBB,2.0,2.0,0,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,F,6,FSBBBF,3.0,2.0,1,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,F,7,FSBBBFF,3.0,2.0,1,t,5
0,Travis dArnaud,Kershaw,2,7,0,0,0,B,8,FSBBBFFB,3.0,2.0,0,t,5
0,Jose Reyes,Kershaw,2,7,1,0,0,C,1,C,0.0,0.0,1,t,5
0,Jose Reyes,Kershaw,2,7,1,0,0,C,2,CC,0.0,1.0,1,t,5
0,Jose Reyes,Kershaw,2,7,1,0,0,F,3,CCF,0.0,2.0,1,t,5
0,Jose Reyes,Kershaw,2,7,1,0,0,S,4,CCFS,0.0,2.0,1,t,5
1,Gavin Cecchini,Kershaw,2,7,1,0,0,F,1,F,0.0,0.0,1,t,5
1,Gavin Cecchini,Kershaw,2,7,1,0,0,B,2,FB,0.0,1.0,0,t,5
1,Gavin Cecchini,Kershaw,2,7,1,0,0,F,3,FBF,1.0,1.0,1,t,5
1,Gavin Cecchini,Kershaw,2,7,1,0,0,F,4,FBFF,1.0,2.0,1,t,5
1,Gavin Cecchini,Kershaw,2,7,1,0,0,X,5,FBFFX,1.0,2.0,1,t,5
1,Rafael Montero,Kershaw,4,7,0,0,0,B,1,B,0.0,0.0,0,t,5
1,Rafael Montero,Kershaw,4,7,0,0,0,C,2,BC,1.0,0.0,1,t,5
1,Rafael Montero,Kershaw,4,7,0,0,0,X,3,BCX,1.0,1.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,B,1,B,0.0,0.0,0,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,C,2,BC,1.0,0.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,C,3,BCC,1.0,1.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,F,4,BCCF,1.0,2.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,B,5,BCCFB,1.0,2.0,0,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,F,6,BCCFBF,2.0,2.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,F,7,BCCFBFF,2.0,2.0,1,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,B,8,BCCFBFFB,2.0,2.0,0,t,5
2,Michael Conforto,Kershaw,4,7,0,0,0,S,9,BCCFBFFBS,3.0,2.0,1,t,5
0,T.J. Rivera,Kershaw,4,7,0,0,0,F,1,F,0.0,0.0,1,t,6
0,T.J. Rivera,Kershaw,4,7,0,0,0,F,2,FF,0.0,1.0,1,t,6
0,T.J. Rivera,Kershaw,4,7,0,0,0,S,3,FFS,0.0,2.0,1,t,6
1,Yoenis C e9spedes,Kershaw,4,7,0,0,0,C,1,C,0.0,0.0,1,t,6
1,Yoenis C e9spedes,Kershaw,4,7,0,0,0,F,2,CF,0.0,1.0,1,t,6
1,Yoenis C e9spedes,Kershaw,4,7,0,0,0,C,3,CFC,0.0,2.0,1,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,B,1,B,0.0,0.0,0,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,S,2,BS,1.0,0.0,1,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,S,3,BSS,1.0,1.0,1,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,B,4,BSSB,1.0,2.0,0,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,B,5,BSSBB,2.0,2.0,0,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,F,6,BSSBBF,3.0,2.0,1,t,6
2,Jay Bruce,Kershaw,4,7,0,0,0,C,7,BSSBBFC,3.0,2.0,1,t,6
0,Wilmer Flores,Kershaw,4,8,0,0,0,B,1,B,0.0,0.0,0,t,7
0,Wilmer Flores,Kershaw,4,8,0,0,0,C,2,BC,1.0,0.0,1,t,7
0,Wilmer Flores,Kershaw,4,8,0,0,0,F,3,BCF,1.0,1.0,1,t,7
0,Wilmer Flores,Kershaw,4,8,0,0,0,B,4,BCFB,1.0,2.0,0,t,7
0,Wilmer Flores,Kershaw,4,8,0,0,0,B,5,BCFBB,2.0,2.0,0,t,7
0,Wilmer Flores,Kershaw,4,8,0,0,0,X,6,BCFBBX,3.0,2.0,1,t,7
1,Travis dArnaud,Kershaw,4,8,0,0,0,C,1,C,0.0,0.0,1,t,7
1,Travis dArnaud,Kershaw,4,8,0,0,0,C,2,CC,0.0,1.0,1,t,7
1,Travis dArnaud,Kershaw,4,8,0,0,0,B,3,CCB,0.0,2.0,0,t,7
1,Travis dArnaud,Kershaw,4,8,0,0,0,X,4,CCBX,1.0,2.0,1,t,7
1,Jose Reyes,Kershaw,4,8,1,0,0,F,1,F,0.0,0.0,1,t,7
1,Jose Reyes,Kershaw,4,8,1,0,0,X,2,FX,0.0,1.0,1,t,7
0,Charlie Blackmon,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,2,CB,0.0,1.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,F,3,CBF,1.0,1.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,4,CBFB,1.0,2.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,B,5,CBFBB,2.0,2.0,0,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,F,6,CBFBBF,3.0,2.0,1,t,1
0,Charlie Blackmon,Kershaw,0,0,0,0,0,X,7,CBFBBFX,3.0,2.0,1,t,1
1,DJ LeMahieu,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,t,1
1,DJ LeMahieu,Kershaw,0,0,0,0,0,F,2,BF,1.0,0.0,1,t,1
1,DJ LeMahieu,Kershaw,0,0,0,0,0,X,3,BFX,1.0,1.0,1,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,B,1,B,0.0,0.0,0,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,B,2,BB,1.0,0.0,0,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,S,3,BBS,2.0,0.0,1,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,S,4,BBSS,2.0,1.0,1,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,B,5,BBSSB,2.0,2.0,0,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,F,6,BBSSBF,3.0,2.0,1,t,1
1,Nolan Arenado,Kershaw,0,0,0,1,0,X,7,BBSSBFX,3.0,2.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,B,1,B,0.0,0.0,0,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,F,2,BF,1.0,0.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,S,3,BFS,1.0,1.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,F,4,BFSF,1.0,2.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,B,5,BFSFB,1.0,2.0,0,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,F,6,BFSFBF,2.0,2.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,F,7,BFSFBFF,2.0,2.0,1,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,B,8,BFSFBFFB,2.0,2.0,0,t,1
1,Mark Reynolds,Kershaw,0,0,1,1,0,B,9,BFSFBFFBB,3.0,2.0,0,t,1
1,Ian Desmond,Kershaw,0,0,1,1,1,F,1,F,0.0,0.0,1,t,1
1,Ian Desmond,Kershaw,0,0,1,1,1,F,2,FF,0.0,1.0,1,t,1
1,Ian Desmond,Kershaw,0,0,1,1,1,B,3,FFB,0.0,2.0,0,t,1
1,Ian Desmond,Kershaw,0,0,1,1,1,S,4,FFBS,1.0,2.0,1,t,1
2,Trevor Story,Kershaw,0,0,1,1,1,C,1,C,0.0,0.0,1,t,1
2,Trevor Story,Kershaw,0,0,1,1,1,S,2,CS,0.0,1.0,1,t,1
2,Trevor Story,Kershaw,0,0,1,1,1,C,3,CSC,0.0,2.0,1,t,1
0,Raimel Tapia,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,2
0,Raimel Tapia,Kershaw,0,0,0,0,0,F,2,SF,0.0,1.0,1,t,2
0,Raimel Tapia,Kershaw,0,0,0,0,0,F,3,SFF,0.0,2.0,1,t,2
0,Raimel Tapia,Kershaw,0,0,0,0,0,F,4,SFFF,0.0,2.0,1,t,2
0,Raimel Tapia,Kershaw,0,0,0,0,0,S,5,SFFFS,0.0,2.0,1,t,2
1,Tom Murphy,Kershaw,0,0,0,0,0,S,1,S,0.0,0.0,1,t,2
1,Tom Murphy,Kershaw,0,0,0,0,0,B,2,SB,0.0,1.0,0,t,2
1,Tom Murphy,Kershaw,0,0,0,0,0,X,3,SBX,1.0,1.0,1,t,2
2,Tyler Chatwood,Kershaw,0,0,0,0,0,C,1,C,0.0,0.0,1,t,2
2,Tyler Chatwood,Kershaw,0,0,0,0,0,X,2,CX,0.0,1.0,1,t,2
0,Charlie Blackmon,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,t,3
0,Charlie Blackmon,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,t,3
0,Charlie Blackmon,Kershaw,0,1,0,0,0,F,3,CBF,1.0,1.0,1,t,3
0,Charlie Blackmon,Kershaw,0,1,0,0,0,F,4,CBFF,1.0,2.0,1,t,3
0,Charlie Blackmon,Kershaw,0,1,0,0,0,X,5,CBFFX,1.0,2.0,1,t,3
1,DJ LeMahieu,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,t,3
1,DJ LeMahieu,Kershaw,0,1,0,0,0,X,2,BX,1.0,0.0,1,t,3
2,Nolan Arenado,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,t,3
2,Nolan Arenado,Kershaw,0,1,0,0,0,B,2,BB,1.0,0.0,0,t,3
2,Nolan Arenado,Kershaw,0,1,0,0,0,C,3,BBC,2.0,0.0,1,t,3
2,Nolan Arenado,Kershaw,0,1,0,0,0,X,4,BBCX,2.0,1.0,1,t,3
0,Mark Reynolds,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,4
0,Mark Reynolds,Kershaw,0,4,0,0,0,B,2,CB,0.0,1.0,0,t,4
0,Mark Reynolds,Kershaw,0,4,0,0,0,B,3,CBB,1.0,1.0,0,t,4
0,Mark Reynolds,Kershaw,0,4,0,0,0,F,4,CBBF,2.0,1.0,1,t,4
0,Mark Reynolds,Kershaw,0,4,0,0,0,F,5,CBBFF,2.0,2.0,1,t,4
0,Mark Reynolds,Kershaw,0,4,0,0,0,C,6,CBBFFC,2.0,2.0,1,t,4
1,Ian Desmond,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,4
1,Ian Desmond,Kershaw,0,4,0,0,0,F,2,CF,0.0,1.0,1,t,4
1,Ian Desmond,Kershaw,0,4,0,0,0,S,3,CFS,0.0,2.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,S,1,S,0.0,0.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,B,2,SB,0.0,1.0,0,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,F,3,SBF,1.0,1.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,F,4,SBFF,1.0,2.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,F,5,SBFFF,1.0,2.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,B,6,SBFFFB,1.0,2.0,0,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,F,7,SBFFFBF,2.0,2.0,1,t,4
2,Trevor Story,Kershaw,0,4,0,0,0,S,8,SBFFFBFS,2.0,2.0,1,t,4
0,Raimel Tapia,Kershaw,0,4,0,0,0,B,1,B,0.0,0.0,0,t,5
0,Raimel Tapia,Kershaw,0,4,0,0,0,S,2,BS,1.0,0.0,1,t,5
0,Raimel Tapia,Kershaw,0,4,0,0,0,S,3,BSS,1.0,1.0,1,t,5
0,Raimel Tapia,Kershaw,0,4,0,0,0,F,4,BSSF,1.0,2.0,1,t,5
0,Raimel Tapia,Kershaw,0,4,0,0,0,X,5,BSSFX,1.0,2.0,1,t,5
1,Tom Murphy,Kershaw,0,4,0,0,0,S,1,S,0.0,0.0,1,t,5
1,Tom Murphy,Kershaw,0,4,0,0,0,S,2,SS,0.0,1.0,1,t,5
1,Tom Murphy,Kershaw,0,4,0,0,0,C,3,SSC,0.0,2.0,1,t,5
2,Chris Rusin,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,5
2,Chris Rusin,Kershaw,0,4,0,0,0,C,2,CC,0.0,1.0,1,t,5
2,Chris Rusin,Kershaw,0,4,0,0,0,X,3,CCX,0.0,2.0,1,t,5
2,Charlie Blackmon,Kershaw,0,4,1,0,0,C,1,C,0.0,0.0,1,t,5
2,Charlie Blackmon,Kershaw,0,4,1,0,0,B,2,CB,0.0,1.0,0,t,5
2,Charlie Blackmon,Kershaw,0,4,1,0,0,X,3,CBX,1.0,1.0,1,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,B,1,B,0.0,0.0,0,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,C,2,BC,1.0,0.0,1,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,F,3,BCF,1.0,1.0,1,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,B,4,BCFB,1.0,2.0,0,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,F,5,BCFBF,2.0,2.0,1,t,5
2,DJ LeMahieu,Kershaw,0,4,1,0,1,X,6,BCFBFX,2.0,2.0,1,t,5
0,Nolan Arenado,Kershaw,0,4,0,0,0,F,1,F,0.0,0.0,1,t,6
0,Nolan Arenado,Kershaw,0,4,0,0,0,B,2,FB,0.0,1.0,0,t,6
0,Nolan Arenado,Kershaw,0,4,0,0,0,B,3,FBB,1.0,1.0,0,t,6
0,Nolan Arenado,Kershaw,0,4,0,0,0,X,4,FBBX,2.0,1.0,1,t,6
1,Mark Reynolds,Kershaw,0,4,0,0,0,C,1,C,0.0,0.0,1,t,6
1,Mark Reynolds,Kershaw,0,4,0,0,0,B,2,CB,0.0,1.0,0,t,6
1,Mark Reynolds,Kershaw,0,4,0,0,0,B,3,CBB,1.0,1.0,0,t,6
1,Mark Reynolds,Kershaw,0,4,0,0,0,X,4,CBBX,2.0,1.0,1,t,6
2,Ian Desmond,Kershaw,0,4,0,0,0,B,1,B,0.0,0.0,0,t,6
2,Ian Desmond,Kershaw,0,4,0,0,0,S,2,BS,1.0,0.0,1,t,6
2,Ian Desmond,Kershaw,0,4,0,0,0,S,3,BSS,1.0,1.0,1,t,6
2,Ian Desmond,Kershaw,0,4,0,0,0,C,4,BSSC,1.0,2.0,1,t,6
0,Cameron Maybin,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,b,1
0,Cameron Maybin,Kershaw,0,0,0,0,0,F,2,BF,1.0,0.0,1,b,1
0,Cameron Maybin,Kershaw,0,0,0,0,0,S,3,BFS,1.0,1.0,1,b,1
0,Cameron Maybin,Kershaw,0,0,0,0,0,B,4,BFSB,1.0,2.0,0,b,1
0,Cameron Maybin,Kershaw,0,0,0,0,0,S,5,BFSBS,2.0,2.0,1,b,1
1,Kole Calhoun,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,1
1,Kole Calhoun,Kershaw,0,0,0,0,0,C,2,FC,0.0,1.0,1,b,1
1,Kole Calhoun,Kershaw,0,0,0,0,0,B,3,FCB,0.0,2.0,0,b,1
1,Kole Calhoun,Kershaw,0,0,0,0,0,S,4,FCBS,1.0,2.0,1,b,1
2,Albert Pujols,Kershaw,0,0,0,0,0,F,1,F,0.0,0.0,1,b,1
2,Albert Pujols,Kershaw,0,0,0,0,0,F,2,FF,0.0,1.0,1,b,1
2,Albert Pujols,Kershaw,0,0,0,0,0,S,3,FFS,0.0,2.0,1,b,1
0,Yunel Escobar,Kershaw,0,0,0,0,0,B,1,B,0.0,0.0,0,b,2
0,Yunel Escobar,Kershaw,0,0,0,0,0,B,2,BB,1.0,0.0,0,b,2
0,Yunel Escobar,Kershaw,0,0,0,0,0,X,3,BBX,2.0,0.0,1,b,2
0,Jefry Marte,Kershaw,0,0,1,0,0,C,1,C,0.0,0.0,1,b,2
0,Jefry Marte,Kershaw,0,0,1,0,0,X,2,CX,0.0,1.0,1,b,2
1,Martin Maldonado,Kershaw,0,0,1,0,0,C,1,C,0.0,0.0,1,b,2
1,Martin Maldonado,Kershaw,0,0,1,0,0,F,2,CF,0.0,1.0,1,b,2
1,Martin Maldonado,Kershaw,0,0,1,0,0,X,3,CFX,0.0,2.0,1,b,2
0,Danny Espinosa,Kershaw,0,1,0,0,0,C,1,C,0.0,0.0,1,b,3
0,Danny Espinosa,Kershaw,0,1,0,0,0,B,2,CB,0.0,1.0,0,b,3
0,Danny Espinosa,Kershaw,0,1,0,0,0,F,3,CBF,1.0,1.0,1,b,3
0,Danny Espinosa,Kershaw,0,1,0,0,0,C,4,CBFC,1.0,2.0,1,b,3
1,Eric Young Jr.,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,b,3
1,Eric Young Jr.,Kershaw,0,1,0,0,0,X,2,FX,0.0,1.0,1,b,3
2,Cliff Pennington,Kershaw,0,1,0,0,0,F,1,F,0.0,0.0,1,b,3
2,Cliff Pennington,Kershaw,0,1,0,0,0,C,2,FC,0.0,1.0,1,b,3
2,Cliff Pennington,Kershaw,0,1,0,0,0,X,3,FCX,0.0,2.0,1,b,3
0,Cameron Maybin,Kershaw,0,1,0,0,0,B,1,B,0.0,0.0,0,b,4
0,Cameron Maybin,Kershaw,0,1,0,0,0,B,2,BB,1.0,0.0,0,b,4
0,Cameron Maybin,Kershaw,0,1,0,0,0,X,3,BBX,2.0,0.0,1,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,F,1,F,0.0,0.0,1,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,C,2,FC,0.0,1.0,1,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,B,3,FCB,0.0,2.0,0,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,B,4,FCBB,1.0,2.0,0,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,F,5,FCBBF,2.0,2.0,1,b,4
0,Kole Calhoun,Kershaw,0,1,0,1,0,X,6,FCBBFX,2.0,2.0,1,b,4
1,Albert Pujols,Kershaw,0,1,0,0,1,F,1,F,0.0,0.0,1,b,4
1,Albert Pujols,Kershaw,0,1,0,0,1,S,2,FS,0.0,1.0,1,b,4
1,Albert Pujols,Kershaw,0,1,0,0,1,X,3,FSX,0.0,2.0,1,b,4
1,Yunel Escobar,Kershaw,1,1,1,0,0,B,1,B,0.0,0.0,0,b,4
1,Yunel Escobar,Kershaw,1,1,1,0,0,B,2,BB,1.0,0.0,0,b,4
1,Yunel Escobar,Kershaw,1,1,1,0,0,B,3,BBB,2.0,0.0,0,b,4
1,Yunel Escobar,Kershaw,1,1,1,0,0,F,4,BBBF,3.0,0.0,1,b,4
1,Yunel Escobar,Kershaw,1,1,1,0,0,B,5,BBBFB,3.0,1.0,0,b,4
1,Jefry Marte,Kershaw,1,1,1,1,0,F,1,F,0.0,0.0,1,b,4
1,Jefry Marte,Kershaw,1,1,1,1,0,S,2,FS,0.0,1.0,1,b,4
1,Jefry Marte,Kershaw,1,1,1,1,0,C,3,FSC,0.0,2.0,1,b,4
2,Martin Maldonado,Kershaw,1,1,1,1,0,S,1,S,0.0,0.0,1,b,4
2,Martin Maldonado,Kershaw,1,1,1,1,0,B,2,SB,0.0,1.0,0,b,4
2,Martin Maldonado,Kershaw,1,1,1,1,0,B,3,SBB,1.0,1.0,0,b,4
2,Martin Maldonado,Kershaw,1,1,1,1,0,S,4,SBBS,2.0,1.0,1,b,4
2,Martin Maldonado,Kershaw,1,1,1,1,0,S,5,SBBSS,2.0,2.0,1,b,4
0,Danny Espinosa,Kershaw,1,3,0,0,0,S,1,S,0.0,0.0,1,b,5
0,Danny Espinosa,Kershaw,1,3,0,0,0,C,2,SC,0.0,1.0,1,b,5
0,Danny Espinosa,Kershaw,1,3,0,0,0,T,3,SCT,0.0,2.0,1,b,5
1,Eric Young Jr.,Kershaw,1,3,0,0,0,C,1,C,0.0,0.0,1,b,5
1,Eric Young Jr.,Kershaw,1,3,0,0,0,S,2,CS,0.0,1.0,1,b,5
1,Eric Young Jr.,Kershaw,1,3,0,0,0,S,3,CSS,0.0,2.0,1,b,5
2,Cliff Pennington,Kershaw,1,3,0,0,0,S,1,S,0.0,0.0,1,b,5
2,Cliff Pennington,Kershaw,1,3,0,0,0,T,2,ST,0.0,1.0,1,b,5
2,Cliff Pennington,Kershaw,1,3,0,0,0,B,3,STB,0.0,2.0,0,b,5
2,Cliff Pennington,Kershaw,1,3,0,0,0,C,4,STBC,1.0,2.0,1,b,5
0,Cameron Maybin,Kershaw,1,6,0,0,0,X,1,X,0.0,0.0,1,b,6
1,Kole Calhoun,Kershaw,1,6,0,0,0,C,1,C,0.0,0.0,1,b,6
1,Kole Calhoun,Kershaw,1,6,0,0,0,B,2,CB,0.0,1.0,0,b,6
1,Kole Calhoun,Kershaw,1,6,0,0,0,C,3,CBC,1.0,1.0,1,b,6
1,Kole Calhoun,Kershaw,1,6,0,0,0,S,4,CBCS,1.0,2.0,1,b,6
2,Albert Pujols,Kershaw,1,6,0,0,0,X,1,X,0.0,0.0,1,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,C,1,C,0.0,0.0,1,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,F,2,CF,0.0,1.0,1,b,6
2,Yunel Escobar,Kershaw,1,6,0,1,0,B,3,CFB,0.0,2.0,0,b,6
